id,name,code,description,legal_ref
tax_311101001,"Serviços prestados por administradoras de mercados organizados, infraestruturas de mercado e depositárias centrais",311101001,"Classificar nesse código as rubricas contábeis representativas das receitas auferidas com serviços prestados por administradoras de mercados organizados, infraestruturas de Mercado e Depositárias Centrais.",LC 214/2025 Art. 220
tax_311106001,Receitas tributáveis pelo PIS/Cofins - Não tributáveis pela CBS - FG Competência,311106001,"Classificar nesse código as rubricas contábeis representativas valores recebidos, que sejam tributados pelo PIS/COFINS durante o período de transição.","LC 214/2025 Art. 408, § 1º"
tax_311106002,Receitas tributáveis pelo PIS/Cofins - Não tributáveis pela CBS - FG Caixa,311106002,"Classificar nesse código as rubricas contábeis representativas valores recebidos, que sejam tributados pelo PIS/COFINS durante o período de transição.","LC 214/2025 Art. 408, § 3º"
tax_311107001,Serviços prestados à administração pública tributados pelo regime de caixa,311107001,"Classificar nesse código as rubricas contábeis representativas das receitas auferidas, praticadas com a administração pública direta, autárquica ou fundacional, cuja tributação se dará no momento do efetivo recebimento.","LC 214/2025 Art. 10, § 2º"
tax_311108001,Exportação de serviços,311108001,Classificar nesse código as rubricas contábeis representativas receitas que sejam provenientes de residentes no exterior e atendam os requisitos legais para serem consideradas exportação de serviços. Incluir nesse código os valores relativos a tarifas e outros encargos vinculados aos referidos contratos.,LC 214/2025 Art. 232
tax_311117001,Receitas reconhecidas por competência e tributadas por caixa,311117001,"Classificar nesse código as rubricas contábeis representativas das receitas auferidas por competência, mas tributadas por regime de caixa.",
tax_311127001,Receitas reconhecidas por competência e tributadas por caixa,311127001,"Classificar nesse código as rubricas contábeis representativas das receitas auferidas por competência, mas tributadas por regime de caixa.",
tax_311137001,Receitas reconhecidas por competência e tributadas por caixa,311137001,"Classificar nesse código as rubricas contábeis representativas das receitas auferidas por competência, mas tributadas por regime de caixa.",
tax_311141101,Comissões auferidas com a intermediação,311141101,"Classificar nesse código as rubricas contábeis representativas das receitas auferidas com serviços de intermediação na venda de cotas de consórcios, prestados por instituições financeiras, que são obrigadas à entrega da DeRE.",LC 214/2025 Art. 206
tax_311141601,Receitas tributáveis pelo PIS/Cofins - Não tributáveis pela CBS - FG Competência,311141601,"Classificar nesse código as rubricas contábeis representativas valores recebidos, que sejam tributados pelo PIS/COFINS durante o período de transição.","LC 214/2025 Art. 408, § 1º"
tax_311141602,Receitas tributáveis pelo PIS/Cofins - Não tributáveis pela CBS - FG Caixa,311141602,"Classificar nesse código as rubricas contábeis representativas valores recebidos, que sejam tributados pelo PIS/COFINS durante o período de transição.","LC 214/2025 Art. 408, § 3º"
tax_311141701,Serviços prestados à administração pública tributados pelo regime de caixa,311141701,"Classificar nesse código as rubricas contábeis representativas das receitas auferidas, praticadas com a administração pública direta, autárquica ou fundacional, cuja tributação se dará no momento do efetivo recebimento.","LC 214/2025 Art. 10, § 2º"
tax_311141801,Exportação de serviços,311141801,Classificar nesse código as rubricas contábeis representativas receitas que sejam provenientes de residentes no exterior e atendam os requisitos legais para serem consideradas exportação de serviços. Incluir nesse código os valores relativos a tarifas e outros encargos vinculados aos referidos contratos.,LC 214/2025 Art. 232
tax_311141802,Receitas com operações sujeitas a alíquota zero do regime de cooperativas,311141802,"Classificar nesse código as rubricas contábeis representativas das receitas auferidas com cooperados, optantes pelo regime regular do IBS e da CBS, pelas cooperativas optantes pelo regime específico previsto no Arts. 271 e 272 da LC 214/2025.","LC 214/2025 Art. 192, § 8º"
tax_311142101,Comissões auferidas com a intermediação,311142101,"Classificar nesse código as rubricas contábeis representativas das receitas auferidas com serviços de intermediação na venda de seguros ou resseguros, prestados por instituições financeiras, que são obrigadas à entrega da DeRE.",LC 214/2025 Art. 228
tax_311142601,Receitas tributáveis pelo PIS/Cofins - Não tributáveis pela CBS - FG Competência,311142601,"Classificar nesse código as rubricas contábeis representativas valores recebidos, que sejam tributados pelo PIS/COFINS durante o período de transição.","LC 214/2025 Art. 408, § 1º"
tax_311142602,Receitas tributáveis pelo PIS/Cofins - Não tributáveis pela CBS - FG Caixa,311142602,"Classificar nesse código as rubricas contábeis representativas valores recebidos, que sejam tributados pelo PIS/COFINS durante o período de transição.","LC 214/2025 Art. 408, § 3º"
tax_311142701,Serviços prestados à administração pública tributados pelo regime de caixa,311142701,"Classificar nesse código as rubricas contábeis representativas das receitas auferidas, praticadas com a administração pública direta, autárquica ou fundacional, cuja tributação se dará no momento do efetivo recebimento.","LC 214/2025 Art. 10, § 2º"
tax_311142801,Exportação de serviços,311142801,Classificar nesse código as rubricas contábeis representativas receitas que sejam provenientes de residentes no exterior e atendam os requisitos legais para serem consideradas exportação de serviços. Incluir nesse código os valores relativos a tarifas e outros encargos vinculados aos referidos contratos.,LC 214/2025 Art. 232
tax_311142802,Receitas com operações sujeitas a alíquota zero do regime de cooperativas,311142802,"Classificar nesse código as rubricas contábeis representativas das receitas auferidas com cooperados, optantes pelo regime regular do IBS e da CBS, pelas cooperativas optantes pelo regime específico previsto no Arts. 271 e 272 da LC 214/2025.","LC 214/2025 Art. 192, § 8º"
tax_311143101,Comissões auferidas com a intermediação,311143101,"Classificar nesse código as rubricas contábeis representativas das receitas auferidas com serviços de intermediação na venda de títulos de capitalização, prestados por instituições financeiras, que são obrigadas à entrega da DeRE.",LC 214/2025 Art. 228
tax_311143601,Receitas tributáveis pelo PIS/Cofins - Não tributáveis pela CBS - FG Competência,311143601,"Classificar nesse código as rubricas contábeis representativas valores recebidos, que sejam tributados pelo PIS/COFINS durante o período de transição.","LC 214/2025 Art. 408, § 1º"
tax_311143602,Receitas tributáveis pelo PIS/Cofins - Não tributáveis pela CBS - FG Caixa,311143602,"Classificar nesse código as rubricas contábeis representativas valores recebidos, que sejam tributados pelo PIS/COFINS durante o período de transição.","LC 214/2025 Art. 408, § 3º"
tax_311143701,Serviços prestados à administração pública tributados pelo regime de caixa,311143701,"Classificar nesse código as rubricas contábeis representativas das receitas auferidas, praticadas com a administração pública direta, autárquica ou fundacional, cuja tributação se dará no momento do efetivo recebimento.","LC 214/2025 Art. 10, § 2º"
